gene,beta,HR (95% CI for HR),wald.test,p.value,Gene Symbol
205141_at,-0.30167778559527203,0.7395763286479491 (0.5561078977210351 - 0.9835737779267465),-2.0738202776458765,0.038096005207652585,ANG
208597_at,0.2416744168172827,1.2733795343553447 (1.013345879040436 - 1.6001401614722819),2.0737228313397558,0.03810505956338564,CNTF
205574_x_at,0.29550670874766216,1.3438071050169338 (1.0163362000803293 - 1.7767915138231467),2.073674557930153,0.03810954563048216,BMP1
213314_at,-0.5530094773267179,0.5752161030923885 (0.3410536043577284 - 0.9701512050573218),-2.073590833152553,0.038117327272192275,SMIM8
200858_s_at,-0.5827530179948737,0.5583590761063176 (0.32175985018739955 - 0.9689364838053048),-2.0721726359403925,0.03824934435851438,RPS8 /// SNORD38B /// SNORD55
214929_s_at,0.2387801523833604,1.2696993655180564 (1.0129590428398143 - 1.5915120065243273),2.0716753760878612,0.03829572521830003,KIAA1109
221912_s_at,-0.27386920478818133,0.7604315295596495 (0.5868415154892221 - 0.9853701483037771),-2.071435663102462,0.03831810101417527,CCDC28B
219198_at,0.6048227608514435,1.830927668064997 (1.0330736126882818 - 3.2449731408418474),2.0714019291970884,0.03832125076755846,GTF3C4
201240_s_at,-0.6883420736055096,0.5024083349969931 (0.2618311366749003 - 0.9640340651610815),-2.0701210373549723,0.03844101129901381,SPCS2
221794_at,0.414862286988678,1.5141622064963551 (1.0223161131264302 - 2.2426401757186953),2.070093342726839,0.038443604194559375,DOCK6
217687_at,0.471148030991806,1.6018320909177848 (1.025323394676628 - 2.502494394271847),2.069828422736114,0.03846841470787969,ADCY2
207740_s_at,0.49734531620127603,1.6443502414714402 (1.026687662337657 - 2.6336030087969724),2.069561075116234,0.03849346637154188,NUP62
216486_x_at,0.636843221304176,1.8905035483873731 (1.0342201893286465 - 3.4557473382774293),2.0692955079976647,0.038518364920809456,ZNF79
211082_x_at,0.27093990956483965,1.3111962776623618 (1.014365570592525 - 1.694887650367875),2.068878020941935,0.03855753456998977,MARK2
221236_s_at,-0.27927338272967744,0.7563331065398043 (0.5802494994838618 - 0.9858513769628177),-2.065346396287848,0.038890236569430185,STMN4
212693_at,-0.4832257727342604,0.6167905531627773 (0.38990548019579413 - 0.9756995112759344),-2.0650963007524097,0.03891388938201609,MDN1
209803_s_at,0.2373643099377437,1.2679029432886983 (1.0121324142658206 - 1.5883078646050943),2.064870721742646,0.0389352340224986,PHLDA2
203825_at,0.4246746465687832,1.5290928431204918 (1.0217421874494093 - 2.288370737356951),2.064529621030272,0.03896752839671507,BRD3
221707_s_at,0.337867513017138,1.4019547503456786 (1.0172556529352188 - 1.932136839294596),2.064503436677834,0.0389700083913471,VPS53
202107_s_at,0.291226630951249,1.3380677971676953 (1.0148250543758022 - 1.7642700306787973),2.064275778960791,0.038991576153089944,MCM2
208205_at,0.3259013001894256,1.3852786353862057 (1.0165524879862344 - 1.887749939463484),2.0639327657869093,0.03902409156839531,PCDHA9
221858_at,-0.5852614040969266,0.5569602510899232 (0.3194359042763246 - 0.971101611125752),-2.063346730273993,0.03907969720529221,TBC1D12
206243_at,-0.1513251026196425,0.8595682053543423 (0.7444096869290162 - 0.9925414897597097),-2.061975516165796,0.039210067038778766,TIMP4
210304_at,-0.2063271227186698,0.813566896533559 (0.668676614246725 - 0.9898523158027258),-2.061890983293442,0.03921811617485386,PDE6B
222011_s_at,0.47518306154023066,1.6083085899866376 (1.023427032168101 - 2.527445962752272),2.060370890011757,0.039363097591415964,SNORA29 /// TCP1
213904_at,-0.2335268206570908,0.7917363605660449 (0.6339803947027286 - 0.9887473964179799),-2.0597780354553854,0.039419765292365835,FRRS1L
211526_s_at,-0.18230897347807526,0.8333438194958747 (0.7005633469810975 - 0.9912906869658296),-2.0587457234705266,0.039518603599971114,RTEL1 /// RTEL1-TNFRSF6B
217640_x_at,0.2359752684854745,1.2661429961457593 (1.0112870216294019 - 1.5852256109309013),2.0578420576420933,0.03960529732632432,SKA1
215992_s_at,0.23955354505739287,1.2706817215300779 (1.0114330976962873 - 1.5963804636295216),2.057609747181229,0.03962761023511146,RAPGEF2
210371_s_at,-0.6059167493183188,0.545574042679708 (0.30630821778609796 - 0.9717370242209314),-2.057309349856414,0.03965647855444677,RBBP4
212999_x_at,-0.12295768453228678,0.8843010813829758 (0.7864884632405202 - 0.9942782877108223),-2.0559083596257297,0.039791350192111025,HLA-DQB1 /// LOC101060835
201257_x_at,-0.8597054714283993,0.4232867339972489 (0.186393631713816 - 0.9612541884110791),-2.0543943121081027,0.03993754313378589,RPS3A /// SNORD73A
215073_s_at,-0.3311422692512055,0.7181029977970445 (0.5235540932560766 - 0.984944864508739),-2.054060412257741,0.039969844991189815,NR2F2
219097_x_at,-0.6032332014324976,0.5470400829633533 (0.30758361240216975 - 0.9729154620151715),-2.0534325193142986,0.04003064811140965,SMIM7
219529_at,0.17581651670170392,1.1922192862538088 (1.0080278027121423 - 1.410067086137147),2.053345662249159,0.040039065243029005,CLIC3
207894_s_at,-0.26338799266992824,0.7684436889450079 (0.597411218299632 - 0.9884409348055524),-2.050475430527977,0.040318058984265506,TCL6
221892_at,-0.4711310108498478,0.6242957835323629 (0.3978871120861891 - 0.979537194087004),-2.0499225986514014,0.04037198454674918,H6PD
213616_at,-0.4996891191417522,0.6067192477973724 (0.37621822470242455 - 0.9784434178832515),-2.049339265428725,0.040428951640727226,TPGS2
205088_at,0.2890275484394663,1.33512850872879 (1.0126537424563278 - 1.760293830047479),2.0491120904565405,0.04045115550272947,MAMLD1
204899_s_at,0.4191502136697329,1.5206687628700775 (1.018335320818128 - 2.2707976823498655),2.048773904318612,0.0404842286405653,SAP30
220448_at,0.16616034348041667,1.1807624141003898 (1.0072134865992863 - 1.3842148631860547),2.0485793296901593,0.04050326758322386,KCNK12
209343_at,0.2798267855265156,1.3229006469515951 (1.0120220141382148 - 1.729276732379398),2.0474005736179475,0.040618770108845785,EFHD1
218209_s_at,0.40116288567944447,1.4935605283090976 (1.0172739821257395 - 2.192843905298291),2.047370516246455,0.04062171898107226,RPRD1A
201934_at,-0.6962506114364971,0.4984506898936217 (0.2559158965762514 - 0.970838832520119),-2.046972531043084,0.04066078167421485,WDR82
218266_s_at,0.2063954116425736,1.2292391633886908 (1.0087791914411826 - 1.4978787564499736),2.0466394915817583,0.040693494336328975,NCS1
211121_s_at,-0.3124947669514192,0.7316194575367881 (0.5423900730990538 - 0.9868673067485715),-2.0465402396445675,0.04070324763006759,DOK1
216342_x_at,-0.6323295136504359,0.5313525651052224 (0.2899667315000775 - 0.9736825565584726),-2.04627011411637,0.04072980237246951,RPS4XP2 /// RPS4XP2
221824_s_at,-0.3934338278574098,0.674735964824129 (0.46286210102758196 - 0.9835945116621652),-2.045985484821071,0.04075779879646517,MARCH8
219692_at,0.23303828867487777,1.2624298151666467 (1.0098280453716877 - 1.5782182377744214),2.0458222938978254,0.04077385777514192,KREMEN2
208010_s_at,-0.15146675271521612,0.859446456059005 (0.7432928093126349 - 0.9937513205804499),-2.0445765238890403,0.04089662592802938,PTPN22
210026_s_at,-0.2793851266513284,0.756248595634283 (0.5785480131222506 - 0.9885297770056934),-2.0443816356037194,0.0409158600867288,CARD10
217385_at,-0.236688032563516,0.789237466004902 (0.6289654582719006 - 0.9903497394869052),-2.0436942892623726,0.04098375773610425,RP3-406C18.2
202772_at,-0.4191945205667855,0.6575762707173576 (0.4398082966926517 - 0.9831705201157751),-2.042669319758373,0.04108518388961902,HMGCL
219694_at,-0.22639984730043866,0.7973991999964467 (0.6416609773533253 - 0.9909368133584507),-2.042084963946361,0.04114310411053015,FAM105A
214770_at,0.3354806231875325,1.3986124292734332 (1.0133631394425775 - 1.9303215709959007),2.04071300273714,0.04127936216210027,MSR1
221308_at,0.19597422654422492,1.2164955516359708 (1.0077831315865184 - 1.4684324243653588),2.0406966391585177,0.041280989635277,FRS2
219089_s_at,-0.6498412432943819,0.522128661607805 (0.2797067819747535 - 0.974657594455341),-2.0405674204678896,0.04129384325361226,ZNF576
220453_at,0.458588850982707,1.581840197021775 (1.0181974368950948 - 2.4574982397757617),2.040193891398325,0.041331017933705944,PQLC2
212199_at,-0.5012808114976498,0.6057543055577929 (0.37406893417582693 - 0.9809375897794512),-2.038220499678189,0.041527886276247886,MRFAP1L1
210620_s_at,0.44488628858930473,1.5603127603795315 (1.01712230153786 - 2.3935921044324595),2.0377259245180905,0.0415773500423946,GTF3C2
208476_s_at,0.36639471579485716,1.442524517507766 (1.0140582216263565 - 2.052029103687638),2.03760035427067,0.04158991659157859,FRMD4A
219501_at,-0.39054931134985044,0.6766850616023797 (0.46476502511896756 - 0.9852347914488735),-2.0375712979931855,0.04159282488134817,ENOX1
204865_at,-0.15419706990497936,0.8571030951413845 (0.7389128122126917 - 0.9941981023459147),-2.0368258209633416,0.04166749978373405,CA3
214874_at,0.18999502661677245,1.2092435836105397 (1.0071626628218378 - 1.4518707836193179),2.036463406718897,0.041703844029923276,PKP4
213508_at,0.4340328047561133,1.543469500426522 (1.0163094594616153 - 2.3440676228763113),2.0358469724208783,0.04176572399513583,SPTSSA
221313_at,-0.47037913142326704,0.6247653551966172 (0.3972270324866684 - 0.982641454712817),-2.0357495578813345,0.04177550993684739,GPR52
208928_at,0.39267976354974965,1.4809440611155753 (1.0145367923860604 - 2.1617701088941077),2.0347469715770212,0.04187633926568269,POR
210102_at,-0.31914448584025557,0.7267705336686545 (0.5344253115370443 - 0.988342799651263),-2.034721632412685,0.04187889027222532,VWA5A
207998_s_at,-0.23852032164216844,0.7877926788535504 (0.6260652972971559 - 0.991298044364665),-2.0345141632825134,0.04189978206133491,CACNA1D
202350_s_at,-0.19180621651275515,0.825466814831685 (0.6861889306677207 - 0.9930143608194192),-2.034314309541608,0.041919915334211945,LOC100506558 /// MATN2
211964_at,0.3445471637978343,1.4113506642648588 (1.0126647655079257 - 1.9669991149753974),2.03426953452764,0.04192442709319314,COL4A2
217859_s_at,0.4528371245143456,1.5727680002996438 (1.0166211024066114 - 2.4331574240499987),2.0340072954211132,0.041950859897300505,SLC39A9
222123_s_at,0.2607286302655973,1.2978754135343409 (1.0095354441263378 - 1.6685700327388733),2.0339995928016563,0.041951636508144874,HIF3A
211006_s_at,0.2553823925624566,1.2909551781591508 (1.0092929304650948 - 1.6512205938547007),2.0336223150133317,0.041989690154982405,KCNB1
205353_s_at,-0.5343921312952442,0.586025408403216 (0.3501367115172483 - 0.9808333944932206),-2.033609852959238,0.04199094762252777,PEBP1
41469_at,0.1874161190291916,1.2061290739000505 (1.006754155699053 - 1.4449876711925473),2.0329828894743733,0.04205425171209425,PI3
203161_s_at,0.3629646225994909,1.4375850003212645 (1.0128146213009044 - 2.040502368038676),2.031221529429076,0.04223252735348683,RNF8
202175_at,0.48526095114617257,1.6245988944786878 (1.0170928106887627 - 2.5949663002278607),2.0308956668576394,0.04226557944604159,CHPF
219224_x_at,0.5138545900697192,1.6717225970954726 (1.0180201294169797 - 2.7451878021706033),2.0305380006590776,0.04230188255485093,ZNF408
209927_s_at,-0.5858195590604801,0.556649467701989 (0.3161885959152703 - 0.9799804100965777),-2.030041739359438,0.042352296750900215,CHTOP
217309_s_at,-0.3759664654754615,0.6866253583111552 (0.47759349440988813 - 0.9871457383615511),-2.029813016681769,0.042375549336379804,DSCR3
209048_s_at,0.43269081879591864,1.541399575242877 (1.0148567509596949 - 2.3411310495911373),2.02912290550078,0.042445773419962564,ZMYND8
215431_at,0.33446818128218536,1.3971971320147185 (1.0114285850469877 - 1.9301014966068648),2.0288970706933096,0.04246877520169785,SNTB1
219454_at,0.22286370956576498,1.2496502467545063 (1.0074148594924335 - 1.5501317302391127),2.02716046627661,0.042646004736022355,EGFL6
218745_x_at,0.3331360854768207,1.3953371706742828 (1.0110779513390364 - 1.925633742963951),2.026998214482026,0.04266259527747226,TMEM161A
215865_at,-0.2705737879540483,0.7629416020193177 (0.5873101008550076 - 0.9910946316850494),-2.0269764916647217,0.042664816889296624,SYT12
207416_s_at,0.6720096693458015,1.9581686404769878 (1.022448569682676 - 3.750236968630642),2.0269248639683246,0.042670097292203356,NFATC3
219891_at,-0.4272317403455318,0.6523123676173238 (0.43155346385676213 - 0.9859993270445654),-2.0268547428794568,0.04267727005637198,PGPEP1
204068_at,0.4000678265579394,1.4919258864071643 (1.0130889744953937 - 2.1970852576304725),2.02581224899261,0.042784028223832565,STK3
209469_at,-0.14154357166904974,0.8680173537960495 (0.7569261879343949 - 0.9954129458081326),-2.025764712392611,0.04278890165920642,GPM6A
220631_at,-0.3021533257210241,0.7392247140376748 (0.5518065221847652 - 0.9902985120228595),-2.025309779814946,0.04283556492864045,OSGEPL1
200082_s_at,-0.6128775984495851,0.5417895709280033 (0.29939397980824434 - 0.9804336725619986),-2.025262097297479,0.042840458301939256,RPS7
216323_x_at,-0.3551602016829053,0.7010611230401421 (0.4970883094616251 - 0.9887311547733105),-2.0245659321429152,0.042911955427695485,TUBA3C /// TUBA3D
208436_s_at,0.3365872164641381,1.4001609810347049 (1.0105233996253544 - 1.9400350091238785),2.0228788315632866,0.04308564151540162,IRF7
201333_s_at,-0.3887514741450545,0.6779027254347489 (0.4651302996095536 - 0.9880072434275394),-2.022741579415973,0.043099797646332774,ARHGEF12
221277_s_at,-0.5540331127333543,0.5746275927841782 (0.33589856143877733 - 0.9830255568067467),-2.022459958274851,0.04312885624453644,PUS3
207379_at,-0.20441186055140992,0.8151265835590269 (0.6686339868788733 - 0.9937145886438115),-2.0223448322228914,0.0431407400971686,EDIL3
209035_at,0.252400682018857,1.287111656475284 (1.0078107819560056 - 1.6438169206914361),2.022302952860927,0.04314506376827877,MDK
218070_s_at,0.56331701380975,1.756489146771099 (1.0174197653341814 - 3.0324299053805794),2.0219515668781485,0.04318135566991664,GMPPA
220610_s_at,-0.5473985631969915,0.5784526627909415 (0.34025710893846656 - 0.9833960093702038),-2.02180532119767,0.04319646783991505,LRRFIP2
209933_s_at,0.399276715727714,1.4907460744230858 (1.01226290123268 - 2.1954018622055718),2.0216777182104626,0.04320965723421529,CD300A
210505_at,0.2966005177983827,1.3452777775616656 (1.009039471721172 - 1.7935594687036671),2.0212899245351634,0.04324976153901439,ADH7
217774_s_at,-0.6277289892163068,0.5338026971890021 (0.29042368858864276 - 0.98113663148825),-2.0212841221024105,0.043250361845648115,TRMT112
216997_x_at,0.18728081148246833,1.2059658865745169 (1.005685652302123 - 1.446131518583653),2.021150244090281,0.04326421451887968,TLE4
220496_at,-0.2330839053534499,0.7920871103870863 (0.6318266763736156 - 0.992996994116097),-2.02089538737822,0.043290595504752755,CLEC1B
206302_s_at,0.41209042294863346,1.509970966183049 (1.0124865163229357 - 2.2518940074344194),2.020816456791862,0.043298768603591546,NUDT4 /// NUDT4P1 /// NUDT4P2
210409_at,0.21293057101990595,1.237298743871546 (1.0064323995718645 - 1.5211237061101692),2.0208150973554004,0.04329890938184352,MLLT4-AS1
216504_s_at,0.309581205080079,1.362854238169007 (1.0092961711927246 - 1.8402642628677528),2.020351275952433,0.04334696360577862,SLC39A8
209950_s_at,-0.2533826296375025,0.7761708390318952 (0.6069945061900563 - 0.9924985567741622),-2.0199916700120313,0.04338425158850267,VILL
207937_x_at,0.4657229891149383,1.5931656140002501 (1.0138024712465286 - 2.5036205233470774),2.0194030693295435,0.0434453427961371,FGFR1
217520_x_at,-0.21047778686263113,0.8101970519718753 (0.6604941847363142 - 0.9938304957006951),-2.019337964339789,0.04345210454253526,LOC101929232 /// PDCD6IPP2
219834_at,0.4232923945543576,1.5269807115431986 (1.0124755477647969 - 2.302939659700929),2.019104190784998,0.04347639138415543,CARF
212943_at,-0.3056037659354964,0.7366784587338866 (0.5475452228119464 - 0.9911421540224497),-2.018737248930478,0.043514536267488246,C2CD5
218960_at,0.16426030537942152,1.1785210505377635 (1.0047557381460233 - 1.3823378298127025),2.0182590178688766,0.043564292479857734,TMPRSS4
217633_at,0.236560751695917,1.2668845186653326 (1.006848540304664 - 1.5940792675214415),2.0181924004801077,0.04357122731150324,URB1
212953_x_at,0.4491793152696985,1.5670256236302387 (1.0129316014664658 - 2.424220254910304),2.0176793793640457,0.04362466375947183,CALR
207279_s_at,0.399103855122654,1.4904884054257213 (1.0114796412084381 - 2.196342463259434),2.0176687019434696,0.04362577651084777,NEBL
216289_at,-0.23992869166873543,0.7866839561866532 (0.6230935227068088 - 0.9932243304873651),-2.017122073455052,0.04368277564069445,GPR144
221306_at,0.5226911439170383,1.6865603244811824 (1.0148766486514988 - 2.802789611815028),2.0169467902970273,0.043701066426291665,GPR27
213189_at,0.4160811506131455,1.5160088889297954 (1.0116839792044192 - 2.271739988530317),2.016254230607251,0.043773398259690274,MINA
214750_at,0.3673212503787563,1.443861685732002 (1.010286503202303 - 2.063510262600632),2.0161356485634534,0.043785793253990866,PLAC4
210925_at,-0.2324044742464276,0.7926254618750187 (0.6323131279391021 - 0.9935822855050606),-2.0158087622368925,0.043819976962794174,CIITA
212621_at,0.3853423518020862,1.4701175326851845 (1.0107103631486851 - 2.1383431284660084),2.0156910279708278,0.04383229438785862,TMEM194A
202400_s_at,0.30061665115158853,1.350691456264678 (1.0082752276805418 - 1.8093942605564266),2.0152094101850224,0.043882711956985926,SRF
220910_at,0.41098347515958505,1.5083004319281854 (1.0112804532678026 - 2.24959375572179),2.0149599102963935,0.04390884979587076,FRAS1
207601_at,0.3065566946511618,1.358738498498798 (1.0083608520520542 - 1.8308627348490756),2.0146828624805755,0.043937888981868664,SULT1B1
204604_at,-0.36306825743138893,0.6955389561761939 (0.48852443155482295 - 0.9902768588644874),-2.014168320346756,0.04399186451717858,CDK14
217797_at,-0.5486479355774501,0.5777304112851381 (0.33864346172345944 - 0.985616041204592),-2.0131255626239284,0.04410142162243838,UFC1
210329_s_at,-0.1843354409646409,0.8316567852778587 (0.6949876680920087 - 0.9952018435054233),-2.0124737137143316,0.04417002489996841,SGCD
205009_at,-0.07726950584448003,0.9256403545018472 (0.8585307874491095 - 0.9979957369124562),-2.0122102847818586,0.044197774796756045,TFF1
211576_s_at,0.4336245535807523,1.5428395057956135 (1.0105309646301661 - 2.3555475526816876),2.0084868548792767,0.044591581527366385,LOC101928717 /// SLC19A1
209007_s_at,-0.29520989293273747,0.7443753319465387 (0.5579968537156551 - 0.9930067367241396),-2.0076915152988026,0.04467608281802802,LOC101928189 /// RSRP1
221591_s_at,0.327063199454085,1.3868891250462037 (1.0076584871900536 - 1.9088425985823527),2.0067754626683243,0.04477357668113135,FAM64A
201281_at,0.3799158143241394,1.4621614911993892 (1.0088803969139508 - 2.1190977968112588),2.0066619505825156,0.04478567005851824,ADRM1
201406_at,-0.542187630225506,0.5814748081036866 (0.34222702546383 - 0.9879785268301504),-2.0046814371752912,0.04499711424209414,RPL36A /// RPL36A-HNRNPH2
210651_s_at,-0.5367603530245713,0.5846392123547696 (0.34591810159894115 - 0.9881038518738552),-2.004659364398425,0.0449994755176734,EPHB2
202748_at,-0.34079435223591403,0.7112051509177437 (0.5096550756351171 - 0.9924609620763644),-2.0044748876418574,0.04501921434142451,GBP2
207848_at,0.24099476424834035,1.2725143727215484 (1.0053636867281244 - 1.610653786444958),2.0044568518022543,0.04502114454949056,AVP
222129_at,-0.5127238340938255,0.5988621540803946 (0.3627381220277292 - 0.9886908979541846),-2.004427349604874,0.04502430204555227,FAM134A
216522_at,0.2814158710937064,1.3250045204512764 (1.006149818356841 - 1.7449061235070094),2.0036151662536237,0.045111299968642535,OR2B6
209017_s_at,0.609615629828687,1.8397241277852427 (1.013305651239552 - 3.340142100475698),2.0034024882882795,0.04513410460728272,LONP1
203362_s_at,0.24914024703442186,1.2829219464517418 (1.005398676226443 - 1.6370508133798531),2.0032562404377163,0.04514979183982998,MAD2L1
218500_at,0.32715945514618805,1.387022627443885 (1.00703343348343 - 1.9103951319536736),2.0028719840001536,0.04519103090054898,THEM6
200715_x_at,-0.342081637562573,0.7102902159802281 (0.5081895701249582 - 0.9927637648942403),-2.00247746195426,0.045233404718303255,RPL13A /// SNORD32A /// SNORD33 /// SNORD34 /// SNORD35A
206074_s_at,0.3329575669553878,1.3950880993782548 (1.007061437518305 - 1.9326237034981844),2.0022795415735093,0.04525467505912131,HMGA1
209995_s_at,0.22202973924310143,1.248608509984157 (1.004698430115132 - 1.5517325044752015),2.0022345755408963,0.045259508696947434,TCL1A
207137_at,0.2166398273996589,1.2418967244034158 (1.0045740680860713 - 1.5352849760718585),2.0021401845188906,0.045269656705239525,TONSL
220346_at,0.30751264935904066,1.3600380120022766 (1.0064353701432103 - 1.8378759818704522),2.0017201114339334,0.04531484215914187,MTHFD2L
218400_at,0.2668510990989482,1.3058459902090909 (1.0055736705531007 - 1.6957820198367195),2.001656131951781,0.045321727491612784,OAS3
203953_s_at,0.2286640694264623,1.256919730314714 (1.0047142122072583 - 1.57243441892162),2.0011228386725737,0.0453791536696236,CLDN3
218979_at,0.37980684484017685,1.4620021688970155 (1.0078314732137137 - 2.1208410321259383),2.0010644457786833,0.04538544526683873,RMI1
217777_s_at,0.3412631550655872,1.4067233785411735 (1.0069693071312436 - 1.965174757284213),2.000680341928575,0.0454268492238645,PTPLAD1
211835_at,-0.3602738508760299,0.6974852929564379 (0.49005823766933004 - 0.9927100423904871),-2.000593241726321,0.04543624249942931,IGKC /// IGKV1-5 /// IGKV1-5 /// IGL@
201907_x_at,0.22323014516943873,1.2501082470057314 (1.0044207872121107 - 1.5558923601824273),1.9994737339187136,0.045557121039214964,DVL3
201456_s_at,-0.41378600348036765,0.6611424183051442 (0.4406564703393339 - 0.9919502530980014),-1.999009866641567,0.045607286324380276,BUB3
220896_at,-0.3027062007924678,0.7388161280799912 (0.5490041694549023 - 0.9942534164231852),-1.9980035474393258,0.04571627552968524,FBXL18
201103_x_at,-0.47742775384296243,0.6203771038388524 (0.3883609395880965 - 0.9910053039208341),-1.9977721246832845,0.04574137073744332,NBPF10 /// NBPF11 /// NBPF12 /// NBPF14 /// NBPF15 /// NBPF20 /// NBPF8 /// NBPF9
203108_at,0.19077115061684896,1.210182470877059 (1.0035578068493272 - 1.4593495290680232),1.9971438304641493,0.045809560747158695,GPRC5A
218487_at,-0.41108097212405004,0.6629332503140315 (0.44276521744752234 - 0.9925813434611419),-1.9961216886342765,0.04592067879464014,ALAD
216024_at,-0.3156039511916346,0.729348250479825 (0.53498525986584 - 0.9943243494435343),-1.9959605062008803,0.04593822180270165,DNM2
206842_at,-0.23455023408930936,0.790926501420915 (0.6281709859494577 - 0.9958510415829065),-1.995332844297452,0.04600658998335438,KCND1
212560_at,-0.2800698464508374,0.7557309544872969 (0.5738622277797278 - 0.9952376161434761),-1.9939506571079069,0.04615744714972631,SORL1
219799_s_at,-0.26055413695801655,0.7706244359840164 (0.5964969215761393 - 0.9955827094069595),-1.9938413451801413,0.04616939562329115,DHRS9
217913_at,0.5131602396515633,1.6705622387054249 (1.0087163340722494 - 2.7666630341177676),1.9936811202915086,0.04618691390677889,VPS4A
204341_at,0.36827965262811974,1.4452461493499267 (1.0062247596781102 - 2.0758149828065986),1.9935551382037686,0.04620069216368006,TRIM16
201130_s_at,0.23219821896772036,1.2613697314559624 (1.0038490057836666 - 1.5849531057623667),1.9929362372477026,0.04626842965159707,CDH1
202826_at,0.3870244511817699,1.472592497459765 (1.0063263143503567 - 2.1548961133692526),1.9924297196861207,0.04632392920357724,SPINT1
216959_x_at,0.3108403783647574,1.3645713886847668 (1.005071852696171 - 1.852658662982142),1.992390831268471,0.04632819255578499,NRCAM
220070_at,0.2528487128701799,1.2876884514077962 (1.0040927495295537 - 1.651382851500417),1.992144126675914,0.046355246571250674,KDM8
211557_x_at,0.2250083601348172,1.25233318582237 (1.0035794874940487 - 1.5627445836185518),1.9915901135054528,0.046416049005983506,SLCO2B1
219847_at,-0.19330792261115784,0.8242281365799464 (0.6813518817760295 - 0.9970648636930955),-1.9902275075217866,0.04656587944384422,HDAC11
51176_at,0.6825225112947367,1.9788631463425899 (1.0104230044975098 - 3.87550494646576),1.990199614716047,0.046568950748482135,MED27
208191_x_at,0.3276788711129887,1.3877432562797531 (1.0049577440172572 - 1.9163306684433707),1.9899980391208727,0.04659115150698505,PSG4
216885_s_at,-0.6458609097552496,0.5242110493810112 (0.27748724756226933 - 0.9903057769581833),-1.9899788285137017,0.04659326775400739,DCAF8
201000_at,0.4892809260218326,1.6311428857450754 (1.0073342088235269 - 2.641255593636732),1.9896799921372834,0.04662619809017258,AARS
221220_s_at,0.3998611197821149,1.4916175270884944 (1.0058812361406932 - 2.2119140582182943),1.9891348756280973,0.046686317771551696,SCYL2
211046_at,0.16922105480322147,1.184381923301551 (1.0024626562615062 - 1.3993145096045865),1.9888722528575462,0.04671530512760023,KCNH6
212018_s_at,-0.5119754614052874,0.5993104939024216 (0.361812277960884 - 0.9927055823694164),-1.9883976943923245,0.046767723595536215,RSL1D1
210415_s_at,0.2998029860906392,1.3495928928105514 (1.0042471722270203 - 1.8136978890222917),1.9880684032743499,0.04680412529816377,ODF2
200698_at,0.45262274063537905,1.5724308603350032 (1.0063764554019337 - 2.4568726715157285),1.9878799169254564,0.04682497237222721,KDELR2
211875_x_at,0.15683742372685508,1.169805415835675 (1.0021494786639955 - 1.3655095772167674),1.9871691860525138,0.046903651320567945,PCDHGA10
218968_s_at,0.5575766616435428,1.7464351647990284 (1.0073990065151563 - 3.0276342989432177),1.9862240200851506,0.04700845486577626,ZFP64
205856_at,-0.15714763749307448,0.8545778817675815 (0.7318157222344543 - 0.9979334056619197),-1.9861096525963058,0.04702114971258723,SLC14A1
204733_at,0.20628491040105462,1.2291033384395635 (1.002686174521964 - 1.5066478973678004),1.9857875921467931,0.047056914075707654,KLK6
212541_at,0.4246369837752575,1.5290352542969445 (1.0054424329043472 - 2.3252935547284017),1.9853404493346445,0.0471066065980299,FLAD1
204033_at,0.2363968990472294,1.2666769532869007 (1.0028181182357474 - 1.5999616229620202),1.9835772100939453,0.04730299188482778,TRIP13
209865_at,0.30644766360547304,1.3585903618953803 (1.003546786126959 - 1.83924436503702),1.9828728997419445,0.047381628465858375,SLC35A3
219999_at,-0.2728792752211033,0.7611846759339267 (0.5812273066426442 - 0.9968597556495579),-1.9828177878675406,0.04738778636713926,MAN2A2
218365_s_at,0.5408840339965375,1.717524541330461 (1.0062057879942472 - 2.931697059656822),1.9826413624266772,0.04740750371248652,DARS2
205523_at,0.13389539918777518,1.143273226081921 (1.0014883490391273 - 1.3051311787399502),1.9819788052225171,0.0474816128595444,HAPLN1
217965_s_at,-0.5669973231255236,0.56722608081787 (0.3237636694284695 - 0.9937663090116581),-1.9818207448388283,0.047499306803409476,SAP30BP
220842_at,0.2238848146562051,1.2509269226819535 (1.00236852161121 - 1.5611206179691768),1.9808954900347284,0.04760299496208375,AHI1
203031_s_at,-0.5723842160469036,0.564178709957751 (0.32020801571388613 - 0.994033881569033),-1.9806708946855902,0.04762819279412514,UROS
201663_s_at,0.2575802982801504,1.293795696378636 (1.0026455955369753 - 1.6694905073326574),1.9802764565638946,0.04767247278721925,SMC4
217561_at,-0.2564083223207535,0.7738259338734051 (0.6003583258523898 - 0.997415293749547),-1.9799485564488237,0.047709309498092906,CALCA
218590_at,-0.6055732837408281,0.5457614607673293 (0.2996622292642032 - 0.993971021273685),-1.979733510489338,0.04773348102011808,C10orf2
215532_x_at,0.2924349934974763,1.3396856454548862 (1.0028976985990865 - 1.789571988394141),1.9795507189877706,0.04775403518041167,ZNF492
201389_at,0.41439796448811217,1.5134593101123044 (1.0039888454089307 - 2.281458697315162),1.9789749935438092,0.047818821784037166,ITGA5
217408_at,-0.5882959418512408,0.5552726959502066 (0.3100614679477545 - 0.9944085245695989),-1.9788245570416891,0.04783576262907466,MRPS18B
